molecule_chembl_id,canonical_smiles,pchembl_value,assay_description,Receptor,assay_chembl_id,document_chembl_id
CHEMBL5900658,O=C(Nc1ccc(Cl)c(S(=O)(=O)C2CCCC2)c1O)N[C@H]1CCCc2ccoc21,7.21,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5757913,O=C(Nc1ccc(Cl)c(S(=O)(=O)C2CCCCC2)c1O)N[C@H]1CCCc2ccoc21,7.16,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5984288,O=C(Nc1ccc(Cl)c(S(=O)(=O)CC(F)(F)F)c1O)N[C@H]1CCCc2ccoc21,7.77,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL6030685,O=C(Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O)N[C@@H]1CCCc2ccoc21,7.85,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5812510,O=C(Nc1ccc(Cl)c(S(=O)(=O)CCN2C(=O)c3ccccc3C2=O)c1O)NC1CCCc2ccoc21,6.63,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5886415,NCCS(=O)(=O)c1c(Cl)ccc(NC(=O)NC2CCCc3ccoc32)c1O,6.73,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5773528,O=C(Nc1ccc(Cl)c(S(=O)(=O)CCNC(=O)C2CC2)c1O)N[C@H]1CCCc2ccoc21,6.87,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5747176,COC(=O)NCCS(=O)(=O)c1c(Cl)ccc(NC(=O)N[C@H]2CCCc3ccoc32)c1O,7.14,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5907003,O=C(CS(=O)(=O)c1c(Cl)ccc(NC(=O)N[C@@H]2CCCc3ccoc32)c1O)NCC(F)(F)F,6.88,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL5969843,CC(C)(Cc1ccccc1)S(=O)(=O)c1c(Cl)ccc(NC(=O)N[C@H]2CCCc3ccoc32)c1O,6.75,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
CHEMBL6044110,O=C(Nc1ccc(Cl)c(S(=O)(=O)C2CC3(CNC3)C2)c1O)N[C@@H]1CCCc2ccoc21,6.14,"Inhibition Assay: PathHunter CXCR2 β-arrestin cells (DiscoverX) were grown under normal conditions and seeded on a white-walled 384-microwell plate at 20 μL/well. Before testing, the cells were incubated at 37° C. for an appropriate time. The test compounds were serially diluted in DMSO at a three-fold dilution factor to obtain 8 serially diluted test compounds. Shortly before the test, the above serially diluted test compounds were further diluted with test buffer to 5 times the test concentration. 5 μL of the further diluted test compounds was added to the cells and then the cells were incubated at 37° C. for 30 minutes. The vehicle concentration was 1%. 5 μL of 6×EC80 agonist (CXCL8) buffer was added to the cells and then the cells were incubated at 37° C. for 90 minutes. 15 μL (50% v/v) of PathHunter detection reagent mixture was added in one portion, followed by one-hour incubation to generate the test signal. The microplates were read on a PerkinElmer Envision instrument for chemiluminescence signal. The biological activity of the test compounds was analyzed by CBIS data analysis suite (ChemInnovation, CA) and shown as IC50 values.",CXCR2,CHEMBL5737466,CHEMBL5728793
